Vulnerability ID,Summary Text,Base Score,Exploitability Score,Impact Score,CWE ID,Bugzilla Links
CVE-2012-1964,"The certificate-warning functionality in browser/components/certerror/content/aboutCertError.xhtml in Mozilla Firefox 4.x through 12.0, Firefox ESR 10.x before 10.0.6, Thunderbird 5.0 through 12.0, Thunderbird ESR 10.x before 10.0.6, and SeaMonkey before 2.10 does not properly handle attempted clickjacking of the about:certerror page, which allows man-in-the-middle attackers to trick users into adding an unintended exception via an IFRAME element.",4.0,4.9,4.9,N/A,https://bugzilla.mozilla.org/show_bug.cgi?id=633691
CVE-2011-0078,"Unspecified vulnerability in the browser engine in Mozilla Firefox 3.5.x before 3.5.19 and 3.6.x before 3.6.17, Thunderbird before 3.1.10, and SeaMonkey before 2.0.14 allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors, a different vulnerability than CVE-2011-0072, CVE-2011-0074, CVE-2011-0075, and CVE-2011-0077.",10.0,10.0,10.0,N/A,https://bugzilla.mozilla.org/show_bug.cgi?id=635705
CVE-2011-0075,"Unspecified vulnerability in the browser engine in Mozilla Firefox 3.5.x before 3.5.19 and 3.6.x before 3.6.17, Thunderbird before 3.1.10, and SeaMonkey before 2.0.14 allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors, a different vulnerability than CVE-2011-0072, CVE-2011-0074, CVE-2011-0077, and CVE-2011-0078.",10.0,10.0,10.0,N/A,https://bugzilla.mozilla.org/show_bug.cgi?id=635977
CVE-2011-1202,"The xsltGenerateIdFunction function in functions.c in libxslt 1.1.26 and earlier, as used in Google Chrome before 10.0.648.127 and other products, allows remote attackers to obtain potentially sensitive information about heap memory addresses via an XML document containing a call to the XSLT generate-id XPath function.",4.3,8.6,2.9,CWE-200 Exposure of Sensitive Information to an Unauthorized Actor,https://bugzilla.redhat.com/show_bug.cgi?id=684386
CVE-2011-0069,"Unspecified vulnerability in the browser engine in Mozilla Firefox 3.5.x before 3.5.19, 3.6.x before 3.6.17, and 4.x before 4.0.1; Thunderbird before 3.1.10; and SeaMonkey before 2.0.14 allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors, a different vulnerability than CVE-2011-0070.",10.0,10.0,10.0,N/A,https://bugzilla.mozilla.org/show_bug.cgi?id=644069
CVE-2011-0070,"Unspecified vulnerability in the browser engine in Mozilla Firefox 3.5.x before 3.5.19, 3.6.x before 3.6.17, and 4.x before 4.0.1; Thunderbird before 3.1.10; and SeaMonkey before 2.0.14 allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unknown vectors, a different vulnerability than CVE-2011-0069.",10.0,10.0,10.0,N/A,https://bugzilla.mozilla.org/show_bug.cgi?id=645565
CVE-2011-2370,"Mozilla Firefox before 5.0 does not properly enforce the whitelist for the xpinstall functionality, which allows remote attackers to trigger an installation dialog for a (1) add-on or (2) theme via unspecified vectors.",5.0,10.0,2.9,CWE-264,https://bugzilla.mozilla.org/show_bug.cgi?id=645699
CVE-2011-3664,"Mozilla Firefox before 9.0, Thunderbird before 9.0, and SeaMonkey before 2.6 on Mac OS X do not properly handle certain DOM frame deletions by plugins, which allows remote attackers to cause a denial of service (incorrect pointer dereference and application crash) or possibly have unspecified other impact via a crafted web site.",6.8,8.6,6.4,N/A,https://bugzilla.mozilla.org/show_bug.cgi?id=649079
CVE-2011-2369,Cross-site scripting (XSS) vulnerability in Mozilla Firefox 4.x through 4.0.1 allows remote attackers to inject arbitrary web script or HTML via an SVG element containing an HTML-encoded entity.,4.3,8.6,2.9,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://bugzilla.mozilla.org/show_bug.cgi?id=650001
CVE-2012-3985,"Mozilla Firefox before 16.0, Thunderbird before 16.0, and SeaMonkey before 2.13 do not properly implement the HTML5 Same Origin Policy, which allows remote attackers to conduct cross-site scripting (XSS) attacks by leveraging initial-origin access after document.domain has been set.",4.3,8.6,2.9,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://bugzilla.mozilla.org/show_bug.cgi?id=655649
CVE-2011-2991,"The browser engine in Mozilla Firefox 4.x through 5, SeaMonkey 2.x before 2.3, Thunderbird before 6, and possibly other products does not properly implement JavaScript, which allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unspecified vectors.",10.0,10.0,10.0,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,https://bugzilla.mozilla.org/show_bug.cgi?id=655660
CVE-2011-2372,"Mozilla Firefox before 3.6.23 and 4.x through 6, Thunderbird before 7.0, and SeaMonkey before 2.4 do not prevent the starting of a download in response to the holding of the Enter key, which allows user-assisted remote attackers to bypass intended access restrictions via a crafted web site.",3.5,6.8,2.9,CWE-264,"https://bugzilla.mozilla.org/show_bug.cgi?id=662309
https://bugzilla.mozilla.org/show_bug.cgi?id=657462
https://bugzilla.mozilla.org/show_bug.cgi?id=663899"
CVE-2011-3666,"Mozilla Firefox before 3.6.25 and Thunderbird before 3.1.17 on Mac OS X do not consider .jar files to be executable files, which allows user-assisted remote attackers to bypass intended access restrictions via a crafted file.  NOTE: this vulnerability exists because of an incorrect fix for CVE-2011-2372 on Mac OS X.",6.8,8.6,6.4,CWE-264,https://bugzilla.mozilla.org/show_bug.cgi?id=704622
CVE-2011-2371,"Integer overflow in the Array.reduceRight method in Mozilla Firefox before 3.6.18 and 4.x through 4.0.1, Thunderbird before 3.1.11, and SeaMonkey through 2.0.14 allows remote attackers to execute arbitrary code via vectors involving a long JavaScript Array object.",10.0,10.0,10.0,[email protected],https://bugzilla.mozilla.org/show_bug.cgi?id=664009
CVE-2011-2990,"The implementation of Content Security Policy (CSP) violation reports in Mozilla Firefox 4.x through 5, SeaMonkey 2.x before 2.3, and possibly other products does not remove proxy-authorization credentials from the listed request headers, which allows attackers to obtain sensitive information by reading a report, related to incorrect host resolution that occurs with certain redirects.",5.0,10.0,2.9,CWE-255,"https://bugzilla.mozilla.org/show_bug.cgi?id=664983
https://bugzilla.mozilla.org/show_bug.cgi?id=679588"
CVE-2011-2999,"Mozilla Firefox before 3.6.23 and 4.x through 5, Thunderbird before 6.0, and SeaMonkey before 2.3 do not properly handle ""location"" as the name of a frame, which allows remote attackers to bypass the Same Origin Policy via a crafted web site, a different vulnerability than CVE-2010-0170.",4.3,8.6,2.9,CWE-264,https://bugzilla.mozilla.org/show_bug.cgi?id=665548
CVE-2011-2988,"Buffer overflow in an unspecified string class in the WebGL shader implementation in Mozilla Firefox 4.x through 5, Thunderbird before 6, SeaMonkey 2.x before 2.3, and possibly other products allows remote attackers to execute arbitrary code or cause a denial of service (application crash) via a long source-code block for a shader.",10.0,10.0,10.0,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,https://bugzilla.mozilla.org/show_bug.cgi?id=665936
CVE-2012-1945,"Mozilla Firefox 4.x through 12.0, Firefox ESR 10.x before 10.0.5, Thunderbird 5.0 through 12.0, Thunderbird ESR 10.x before 10.0.5, and SeaMonkey before 2.10 allow local users to obtain sensitive information via an HTML document that loads a shortcut (aka .lnk) file for display within an IFRAME element, as demonstrated by a network share implemented by (1) Microsoft Windows or (2) Samba.",2.9,5.5,2.9,CWE-200 Exposure of Sensitive Information to an Unauthorized Actor,https://bugzilla.mozilla.org/show_bug.cgi?id=670514
CVE-2011-3655,"Mozilla Firefox 4.x through 7.0 and Thunderbird 5.0 through 7.0 perform access control without checking for use of the NoWaiverWrapper wrapper, which allows remote attackers to gain privileges via a crafted web site.",9.3,8.6,10.0,CWE-94 Improper Control of Generation of Code ('Code Injection'),https://bugzilla.mozilla.org/show_bug.cgi?id=672182
CVE-2011-3650,"Mozilla Firefox before 3.6.24 and 4.x through 7.0 and Thunderbird before 3.1.6 and 5.0 through 7.0 do not properly handle JavaScript files that contain many functions, which allows user-assisted remote attackers to cause a denial of service (memory corruption and application crash) or possibly have unspecified other impact via a crafted file that is accessed by debugging APIs, as demonstrated by Firebug.",9.3,8.6,10.0,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,https://bugzilla.mozilla.org/show_bug.cgi?id=674776
CVE-2011-3005,"Use-after-free vulnerability in Mozilla Firefox 4.x through 6, Thunderbird before 7.0, and SeaMonkey before 2.4 allows remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via crafted OGG headers in a .ogg file.",9.3,8.6,10.0,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,https://bugzilla.mozilla.org/show_bug.cgi?id=675747
CVE-2011-3002,"Almost Native Graphics Layer Engine (ANGLE), as used in Mozilla Firefox before 7.0 and SeaMonkey before 2.4, does not validate the return value of a GrowAtomTable function call, which allows remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via vectors that trigger a memory-allocation error and a resulting buffer overflow.",9.3,8.6,10.0,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,https://bugzilla.mozilla.org/show_bug.cgi?id=680840
CVE-2011-3003,Mozilla Firefox before 7.0 and SeaMonkey before 2.4 allow remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via an unspecified WebGL test case that triggers a memory-allocation error and a resulting out-of-bounds write operation.,10.0,10.0,10.0,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,https://bugzilla.mozilla.org/show_bug.cgi?id=682335
CVE-2011-3652,"The browser engine in Mozilla Firefox before 8.0 and Thunderbird before 8.0 does not properly allocate memory, which allows remote attackers to cause a denial of service (memory corruption and application crash) or possibly execute arbitrary code via unspecified vectors.",10.0,10.0,10.0,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,https://bugzilla.mozilla.org/show_bug.cgi?id=682727
CVE-2012-0454,"Use-after-free vulnerability in Mozilla Firefox 4.x through 10.0, Firefox ESR 10.x before 10.0.3, Thunderbird 5.0 through 10.0, Thunderbird ESR 10.x before 10.0.3, and SeaMonkey before 2.8 on 32-bit Windows 7 platforms allows remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via vectors involving use of the file-open dialog in a child window, related to the IUnknown_QueryService function in the Windows shlwapi.dll library.",7.5,10.0,6.4,CWE-399,https://bugzilla.mozilla.org/show_bug.cgi?id=684555
CVE-2011-3653,"Mozilla Firefox before 8.0 and Thunderbird before 8.0 on Mac OS X do not properly interact with the GPU memory behavior of a certain driver for Intel integrated GPUs, which allows remote attackers to bypass the Same Origin Policy and read image data via vectors related to WebGL textures.",5.0,10.0,2.9,CWE-200 Exposure of Sensitive Information to an Unauthorized Actor,https://bugzilla.mozilla.org/show_bug.cgi?id=684882
CVE-2011-3648,Cross-site scripting (XSS) vulnerability in Mozilla Firefox before 3.6.24 and 4.x through 7.0 and Thunderbird before 3.1.6 and 5.0 through 7.0 allows remote attackers to inject arbitrary web script or HTML via crafted text with Shift JIS encoding.,4.3,8.6,2.9,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),https://bugzilla.mozilla.org/show_bug.cgi?id=690225
